,CL7R,CL1R,CL5R,MOD,CT2BIN,DEMOC,CL2R,FEMALE,COLGRD,CL9R,CON,WWWWHITE,SOMCOL,INDEP,BABS,REPUB,CL8R,AGE65PLM,COMHS,AGE4049M,IWER3,CD4A_A,W12EDUC3,PTYID3,W2TOTCL,WWWBLACK,STRATA,AGE3039,VPROUD,FIPCOM,DOG6R,LIB,DOG3R,AGE5059M,P17_A,CL7,W1TRUAM2,F3,DOG4R,CD7_A,WWWHOMLN,CD15,CT1A,PROUD,AGE1829,CL9,SEC5,COMPLET2,ADVDEG,GT2,CENSDIV,W2CIVLIB,EDUCAT4,WWWAGEC1,CL1,CL2,INCA,W1STATE,CL5,FIP2,X1,CL4A,WWWEDU3,INCOME,B1,MEANFR,CL6B,FIP1,WWWEDU5,CL10R,CD8,W2SECURE,SEC4,WWWHISP,CL8,WWWAGE,IWER1,CD6,CLPROP,WWWRACE3,WWWRACE4,NEWRACE,MNDOG,AGE6064M,V1_B,POLINT,RI2_A,LOPROU,B2,LTHS,DOG2R,USAWT2RC,DOG5R,USAWT1RV,DOG1R,WWWBRNUS,PFR5R,F5,PFR1R,DG3,label,naive,MLP,logisticRegression,decisionTree,randomForest,xgb
706,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.0,0.0,-1.0,-1,1.0,1.0,1.0,0.0,-0.25,-1.0,-0.75,-1.0,-0.9999999999999999,0.1428571428571428,0.6000000000000001,1.0,0.0,0.0,-1.0,-0.9797979797979798,1.0,-1.0,-1.0,-0.9999999999999999,0.3333333333333335,-1.0,-1.0,-1.0,0.41935483870967727,-1.0,0.3333333333333335,-0.33333333333333326,-0.9999999999999999,-0.9999999999999999,-1.0,0.4181818181818182,0.33333333333333326,-1.0,-0.9591836734693877,-1.0,0.0,0.5,-1.0,-0.8666666666666666,-1.0,0.1428571428571428,0.0,-1.0,-0.9999999999999999,-1.0,-0.5,-1,-0.9999999999999999,-0.6363636363636362,1.0,-0.11111111111111116,-0.6944444444444999,-1,-0.9999999999999999,-1.0,0.5,-1.0,-1.0,-0.33333333333333326,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,0.5,-1.0,1.0,-0.2596068792361501,0.5,1.0,-1.0,-0.25,-0.9999999999999999,-0.5,0,0,0,0,0,0,0
2940,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0000000000000002,1,0.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.7142857142857144,-0.9999999999999999,-1.0,0.3333333333333335,-1.0,0.75,-1.0,-0.8181818181818181,-0.9999999999999999,-1.0,1.0,0.1428571428571428,1.0,-1.0,-1.0,-1.0,-0.3548387096774195,0.2727272727272727,1.0,-0.6666666666666666,-0.9999999999999999,-0.9999999999999999,-1.0,-0.09090909090909094,-1.0,0.0,-0.9183673469387755,0.5,1.0,0.75,-1.0,-0.19999999999999973,0.5,0.1428571428571428,0.5,1.0,-0.9999999999999999,-0.09090909090909083,-0.5,-1,0.1428571428571428,-0.7272727272727272,1.0,0.33333333333333326,0.25,0,-0.33333333333333326,0.0,-0.75,-1.0,-1.0,-0.33333333333333326,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1.0,-1.0,0.5,-1.0,-1.0,1.0,-0.75,-0.5,-0.4285714285714285,-0.25,1,0,1,1,0,0,1
1910,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.0,0.0,1.0000000000000002,-1,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-0.1428571428571428,-0.9999999999999999,-1.0,0.3333333333333335,-1.0,-1.0,-1.0,-0.9797979797979798,1.0,-1.0,-1.0,0.1428571428571428,0.3333333333333335,-1.0,-1.0,-1.0,-0.3548387096774195,0.4545454545454546,0.3333333333333335,0.33333333333333326,-0.9999999999999999,-0.9999999999999999,-1.0,-0.09090909090909094,0.33333333333333326,-1.0,-0.9387755102040817,0.0,0.0,0.75,-1.0,-0.33333333333333326,0.5,-0.9999999999999999,0.0,1.0,-0.9999999999999999,-0.2727272727272727,-0.75,-1,0.1428571428571428,0.09090909090909105,1.0,-0.11111111111111116,0.5,-1,-0.9999999999999999,-1.0,-0.83333333333335,-1.0,-1.0,0.3333333333333335,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-0.5,-1.0,-0.5,-1.0,-1.0,1.0,-0.75,-0.5,-0.7142857142857142,-0.25,0,0,0,1,1,1,1
1037,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1,1.0,-1.0,1.0,0.0,-0.75,-1.0,-1.0,1.0,-0.1428571428571428,-0.9999999999999999,0.20000000000000018,0.3333333333333335,-1.0,-0.75,-1.0,-0.8181818181818181,0.3333333333333335,-1.0,-1.0,0.1428571428571428,0.3333333333333335,-1.0,-1.0,0.0,-0.3548387096774195,-1.0,1.0,0.33333333333333326,-0.9999999999999999,0.1428571428571428,-1.0,-0.38181818181818183,0.33333333333333326,0.0,-0.9591836734693877,0.5,1.0,-0.25,-1.0,0.19999999999999996,0.5,-0.9999999999999999,0.5,1.0,-0.9999999999999999,-1.0,-0.75,-1,0.1428571428571428,0.12121212121212133,1.0,-0.11111111111111116,0.6944444444444999,-1,-0.9999999999999999,-1.0,-0.3333333333333499,-1.0,-1.0,0.3333333333333335,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,1.0,-1.0,-1.0,-0.6276578645678248,0.5,1.0,-0.25,-1.0,-0.4285714285714285,-0.25,0,0,0,1,0,0,0
3086,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0000000000000002,-1,1.0,-1.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,-0.9999999999999999,0.1428571428571428,-1.0,-0.9999999999999999,-1.0,-0.75,-1.0,-0.9595959595959596,1.0,-1.0,-1.0,-0.9999999999999999,-0.9999999999999999,-1.0,-1.0,-1.0,-0.935483870967742,-0.4545454545454545,-0.33333333333333326,0.6666666666666667,0.1428571428571428,-0.9999999999999999,0.0,0.49090909090909074,-1.0,-1.0,-0.9387755102040817,-1.0,0.0,-0.75,-1.0,-0.06666666666666665,0.0,-0.9999999999999999,-0.5,1.0,-0.9999999999999999,0.6363636363636365,-0.75,-1,-0.9999999999999999,0.3030303030303032,1.0,-0.7777777777777778,-0.75,-1,-0.9999999999999999,-1.0,0.0,1.0,-1.0,1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-0.25,-0.9999999999999999,-0.25,1,0,1,0,0,1,1
2703,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.0,0.0,1.0000000000000002,1,0.0,-1.0,1.0,0.0,0.0,1.0,-1.0,-1.0,0.7142857142857144,-0.9999999999999999,-1.0,1.0,-0.75,0.0,1.0,-0.9797979797979798,1.0,-1.0,1.0,0.1428571428571428,1.0,-1.0,-1.0,0.75,-0.935483870967742,0.2727272727272727,0.3333333333333335,-0.6666666666666666,0.1428571428571428,-0.9999999999999999,-1.0,0.2727272727272727,0.33333333333333326,-1.0,-0.9591836734693877,0.0,0.0,0.5,0.0,-0.9999999999999999,0.0,0.1428571428571428,0.0,1.0,1.0000000000000004,-0.09090909090909083,-0.5,-1,0.1428571428571428,-0.7575757575757575,1.0,-0.7777777777777778,0.25,0,-0.33333333333333326,-1.0,0.25,-1.0,-0.75,0.3333333333333335,-0.9999999999999999,-1.0,0.1428571428571428,-1.0,0.5,-1.0,0.5,-1.0,1.0,1.0,-1.0,-0.25,-0.9999999999999999,-0.25,1,0,0,1,0,1,1
349,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1,0.0,-1.0,1.0,-1.0,0.0,-1.0,-1.0,-1.0,-0.9999999999999999,0.1428571428571428,1.0,-0.9999999999999999,-0.25,0.75,-1.0,-0.8181818181818181,-0.9999999999999999,-1.0,1.0,-0.9999999999999999,1.0,-1.0,-1.0,-1.0,0.41935483870967727,-1.0,-0.33333333333333326,-1.0,-0.9999999999999999,-0.9999999999999999,-1.0,-0.23636363636363644,0.33333333333333326,0.0,-0.9387755102040817,0.5,0.0,0.5,-1.0,-0.19999999999999973,0.5,0.1428571428571428,-0.5,1.0,-0.9999999999999999,-1.0,-1.0,-1,0.1428571428571428,-0.9999999999999999,1.0,-1.0,-0.13888888888899986,0,-0.33333333333333326,0.0,0.25,-1.0,-0.25,-0.9999999999999999,-0.9999999999999999,-1.0,0.1428571428571428,-1.0,1.0,-1.0,-1.0,-0.9746067699924009,1.0,1.0,-1.0,-0.25,-0.1428571428571428,-0.25,0,0,0,0,0,0,0
3309,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0000000000000002,-1,1.0,-1.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,-0.9999999999999999,0.1428571428571428,-1.0,0.3333333333333335,0.0,-0.75,-1.0,-0.8181818181818181,1.0,-1.0,-1.0,0.1428571428571428,1.0,-1.0,-1.0,0.0,-0.3548387096774195,0.4545454545454546,-0.33333333333333326,0.0,0.1428571428571428,0.1428571428571428,-1.0,-0.38181818181818183,-1.0,-1.0,-0.9591836734693877,0.0,0.0,0.0,-1.0,-0.7333333333333333,0.5,-0.9999999999999999,-0.5,1.0,-0.9999999999999999,-0.2727272727272727,-0.75,-1,0.1428571428571428,-0.18181818181818166,1.0,-0.11111111111111116,0.5,-1,-0.9999999999999999,-1.0,0.25,-1.0,-1.0,0.3333333333333335,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1.0,-1.0,0.5,-1.0,1.0,1.0,-1.0,-0.25,-0.7142857142857142,-0.25,1,0,1,1,1,1,1
1269,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,1.0,-1.0,-1,1.0,-1.0,-1.0,1.0,0.0,-1.0,0.0,1.0,-0.1428571428571428,1.0,-0.6,1.0,-1.0,0.75,-1.0,-0.8181818181818181,-0.33333333333333326,1.0,-1.0,0.1428571428571428,0.3333333333333335,-1.0,-1.0,-1.0,0.29032258064516125,-1.0,0.3333333333333335,0.33333333333333326,-0.9999999999999999,-0.9999999999999999,-1.0,0.5999999999999999,0.33333333333333326,-1.0,-0.9795918367346939,0.5,0.0,-0.25,-1.0,-0.7333333333333333,0.5,-0.9999999999999999,0.0,1.0,-0.19999999999999973,-1.0,-0.75,-1,0.1428571428571428,0.1515151515151516,1.0,-0.11111111111111116,0.13888888888899986,1,1.0,1.0,-0.3333333333333499,-1.0,-1.0,1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-0.5404504471417425,-1.0,1.0,-0.75,-0.5,-0.9999999999999999,-1.0,0,0,0,0,0,0,0
915,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.0,1.0,1.0000000000000002,-1,1.0,1.0,1.0,1.0,-0.25,1.0,-0.25,-1.0,0.7142857142857144,0.1428571428571428,0.6000000000000001,-0.9999999999999999,-0.25,0.75,-1.0,-0.9595959595959596,1.0,-1.0,-1.0,0.1428571428571428,1.0,1.0,-1.0,0.0,-0.3548387096774195,0.2727272727272727,0.3333333333333335,-0.33333333333333326,-0.9999999999999999,-0.9999999999999999,-1.0,-0.09090909090909094,0.33333333333333326,-1.0,-0.9591836734693877,0.5,0.0,0.75,-1.0,0.06666666666666687,0.5,-0.9999999999999999,0.0,1.0,-0.9999999999999999,-0.09090909090909083,-1.0,-1,0.1428571428571428,-0.45454545454545436,1.0,1.0,0.13888888888899986,-1,-0.9999999999999999,-1.0,0.75,-1.0,-0.25,0.3333333333333335,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,1.0,-0.2691755534614395,1.0,-0.38806259903730755,1.0,1.0,-0.75,-0.5,-0.4285714285714285,-0.75,0,0,0,1,1,1,1
1165,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.0,-1.0,1.0000000000000002,-1,1.0,1.0,1.0,0.0,-0.75,-1.0,0.0,-1.0,-0.9999999999999999,0.1428571428571428,-0.19999999999999996,0.3333333333333335,-0.25,-0.75,-1.0,-0.9797979797979798,0.3333333333333335,-1.0,-1.0,-0.9999999999999999,-0.33333333333333326,-1.0,-1.0,0.0,0.29032258064516125,0.09090909090909105,0.3333333333333335,-0.33333333333333326,0.1428571428571428,-0.9999999999999999,-1.0,-0.1636363636363637,-1.0,-1.0,-0.9795918367346939,0.0,0.0,0.75,-1.0,0.06666666666666687,0.5,0.1428571428571428,0.0,1.0,-0.9999999999999999,0.09090909090909105,-1.0,-1,-0.9999999999999999,-0.5454545454545454,1.0,-0.11111111111111116,-0.41666666666675,-1,-0.9999999999999999,-1.0,0.25,-1.0,-1.0,1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1.0,-0.33203314792591077,0.5,-0.5262342787169001,1.0,1.0,-0.75,-0.5,-0.1428571428571428,-1.0,1,0,0,0,1,1,0
304,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1,0.0,-1.0,1.0,-1.0,-1.0,-1.0,0.0,-1.0,-0.9999999999999999,0.1428571428571428,0.6000000000000001,-0.9999999999999999,-1.0,0.75,-1.0,-0.8383838383838383,-0.9999999999999999,-1.0,-1.0,-0.9999999999999999,0.3333333333333335,-1.0,1.0,-1.0,-0.3548387096774195,-1.0,1.0,0.6666666666666667,0.1428571428571428,-0.9999999999999999,0.0,-0.4181818181818182,0.33333333333333326,0.0,-0.9183673469387755,0.5,1.0,-0.5,-1.0,0.3333333333333335,0.5,0.1428571428571428,1.0,1.0,0.20000000000000018,-1.0,-0.5,-1,0.1428571428571428,0.3333333333333335,1.0,-0.11111111111111116,0.13888888888899986,0,-0.33333333333333326,0.0,0.0,1.0,-0.75,-0.33333333333333326,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,1.0,-1.0,-1.0,-0.9990689086137419,1.0,1.0,-0.25,-1.0,-0.9999999999999999,-1.0,0,0,0,0,0,0,0
2769,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,0.0,1.0000000000000002,1,0.0,-1.0,-1.0,-1.0,-0.25,-1.0,0.0,1.0,-0.9999999999999999,0.1428571428571428,-1.0,-0.9999999999999999,-0.25,-1.0,-1.0,-1.0,-0.9999999999999999,1.0,-1.0,0.1428571428571428,-0.33333333333333326,-1.0,-1.0,-1.0,-0.3548387096774195,0.6363636363636365,0.3333333333333335,0.33333333333333326,0.1428571428571428,0.1428571428571428,-1.0,-0.09090909090909094,0.33333333333333326,0.0,-0.9387755102040817,0.0,0.0,0.0,1.0,0.8666666666666667,0.0,0.1428571428571428,0.0,1.0,1.0000000000000004,-0.4545454545454545,-1.0,-1,0.1428571428571428,0.060606060606060774,1.0,0.33333333333333326,0.75,0,-0.33333333333333326,0.0,0.5833333333333499,-1.0,1.0,0.3333333333333335,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,1.0,-1.0,1.0,-1.0,-0.5,1.0,-0.5,-0.75,-0.1428571428571428,-1.0,1,0,0,0,1,0,1
1352,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0000000000000002,-1,1.0,1.0,1.0,0.0,-0.25,-1.0,-0.75,-1.0,-0.1428571428571428,-0.9999999999999999,1.0,1.0,-1.0,0.75,1.0,-0.9595959595959596,-0.9999999999999999,-1.0,-1.0,0.1428571428571428,1.0,-1.0,-1.0,-1.0,-0.3548387096774195,-0.09090909090909083,1.0,-0.33333333333333326,-0.9999999999999999,-0.9999999999999999,-1.0,0.9636363636363636,-1.0,-1.0,-0.9591836734693877,0.0,1.0,0.75,-1.0,-0.8666666666666666,0.5,0.1428571428571428,0.5,1.0,-0.9999999999999999,0.2727272727272727,-0.75,-1,0.1428571428571428,-0.5151515151515151,1.0,-0.7777777777777778,0.13888888888899986,-1,-0.9999999999999999,-1.0,-0.08333333333334991,-1.0,-0.75,-0.33333333333333326,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,0.5,0.08573571768899524,-0.5,-0.22191734101215788,0.5,1.0,-1.0,-0.25,-0.9999999999999999,-0.5,1,0,1,1,1,1,1
1154,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0000000000000002,-1,1.0,-1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,-0.9999999999999999,0.1428571428571428,0.6000000000000001,1.0,-1.0,-0.75,-1.0,-0.8181818181818181,-0.33333333333333326,-1.0,-1.0,0.1428571428571428,1.0,1.0,-1.0,-1.0,0.41935483870967727,0.2727272727272727,0.3333333333333335,0.9999999999999998,0.1428571428571428,0.1428571428571428,1.0,0.4181818181818182,-1.0,-1.0,-0.9183673469387755,0.0,0.0,0.75,-1.0,-0.9999999999999999,0.5,0.1428571428571428,0.0,1.0,-0.9999999999999999,-0.09090909090909083,-0.25,-1,0.1428571428571428,0.7272727272727275,1.0,-0.11111111111111116,0.41666666666675,-1,-0.9999999999999999,-1.0,0.4166666666666501,-1.0,-1.0,0.3333333333333335,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,1.0,-0.6108049905028925,-0.5,-0.723957478096715,1.0,1.0,-1.0,-0.25,-0.9999999999999999,-1.0,1,0,0,0,1,1,1
1565,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0000000000000002,-1,1.0,-1.0,1.0,1.0,-1.0,1.0,-0.75,1.0,0.7142857142857144,0.1428571428571428,-1.0,0.3333333333333335,-0.25,-0.75,1.0,-0.9797979797979798,-0.33333333333333326,-1.0,-1.0,-0.9999999999999999,0.3333333333333335,-1.0,-1.0,0.0,0.29032258064516125,-0.6363636363636362,1.0,0.33333333333333326,-0.9999999999999999,-0.9999999999999999,-1.0,0.5999999999999999,-1.0,-1.0,-0.9387755102040817,0.5,1.0,0.75,-1.0,-0.19999999999999973,-1.0,-0.9999999999999999,0.5,-1.0,-0.9999999999999999,0.8181818181818183,-0.75,-1,-0.9999999999999999,-0.09090909090909083,1.0,-0.7777777777777778,-1.0,-1,-0.9999999999999999,-1.0,0.0,-1.0,-1.0,1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-0.75,-0.5,-0.7142857142857142,-0.5,0,0,1,1,0,1,1
2017,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,0.0,1.0000000000000002,-1,0.0,1.0,1.0,0.0,-0.75,-1.0,-0.75,-1.0,-0.9999999999999999,-0.9999999999999999,-1.0,1.0,-1.0,0.0,1.0,-1.0,-0.33333333333333326,-1.0,-1.0,-0.9999999999999999,1.0,1.0,-1.0,0.0,-0.29032258064516125,0.6363636363636365,1.0,-0.33333333333333326,0.1428571428571428,0.1428571428571428,1.0,0.018181818181818077,0.33333333333333326,-1.0,-0.9387755102040817,0.75,1.0,1.0,0.0,-0.9999999999999999,0.0,0.1428571428571428,0.5,1.0,1.0000000000000004,-0.4545454545454545,-0.25,-1,0.1428571428571428,-0.606060606060606,1.0,-1.0,0.75,-1,-0.9999999999999999,-1.0,-0.08333333333334991,-1.0,-0.5,1.0,-0.9999999999999999,-1.0,0.1428571428571428,-1.0,0.5,-1.0,0.5,-1.0,0.5,1.0,-1.0,-0.25,-0.9999999999999999,-0.5,0,0,0,1,1,1,1
111,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,1.0,1.0,-0.25,-1.0,-0.25,-1.0,-0.9999999999999999,0.1428571428571428,-0.6,0.3333333333333335,-0.75,-0.75,-1.0,-0.9797979797979798,-0.9999999999999999,-1.0,1.0,-0.9999999999999999,-0.33333333333333326,-1.0,-1.0,0.0,0.41935483870967727,-1.0,-0.33333333333333326,-0.6666666666666666,-0.9999999999999999,-0.9999999999999999,-1.0,0.709090909090909,-1.0,-1.0,-0.9591836734693877,0.0,0.0,0.0,-1.0,0.06666666666666687,0.5,-0.9999999999999999,-0.5,-1.0,-0.5999999999999999,-1.0,-0.75,-1,-0.9999999999999999,-0.7878787878787877,1.0,-0.11111111111111116,-0.97222222222225,-1,-0.9999999999999999,-1.0,0.08333333333334991,-1.0,-1.0,0.3333333333333335,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,0.5,-1.0,-1.0,-0.9824199842576984,0.5,1.0,-1.0,-0.25,-0.1428571428571428,-0.75,0,0,0,0,0,0,0
611,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0000000000000002,-1,1.0,-1.0,1.0,1.0,-0.75,-1.0,-0.5,1.0,-0.1428571428571428,-0.9999999999999999,-0.19999999999999996,-0.33333333333333326,-0.5,-0.75,-1.0,-0.9797979797979798,-0.33333333333333326,-1.0,-1.0,0.1428571428571428,0.3333333333333335,1.0,1.0,0.0,-0.29032258064516125,0.8181818181818183,1.0,0.33333333333333326,0.1428571428571428,0.1428571428571428,1.0,-0.3090909090909091,0.33333333333333326,-1.0,-0.9591836734693877,0.5,1.0,0.75,-1.0,-0.5999999999999999,0.0,-0.9999999999999999,1.0,1.0,-0.9999999999999999,-0.6363636363636362,-0.5,-1,0.7142857142857144,-0.09090909090909083,1.0,-0.7777777777777778,0.9722222222222503,-1,-0.9999999999999999,-1.0,-0.4166666666666501,-1.0,-1.0,0.3333333333333335,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1.0,-0.6863574838807249,-0.5,-0.7319675615956729,-0.5,1.0,-1.0,-0.25,-0.9999999999999999,0.75,1,0,1,1,1,1,1
1753,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0000000000000002,-1,1.0,-1.0,1.0,1.0,-0.75,-1.0,-0.75,-1.0,-0.1428571428571428,0.1428571428571428,-1.0,0.3333333333333335,-1.0,-0.75,-1.0,-0.9797979797979798,0.3333333333333335,-1.0,-1.0,-0.9999999999999999,0.3333333333333335,-1.0,-1.0,0.0,-0.3548387096774195,0.09090909090909105,1.0,0.0,-0.9999999999999999,-0.9999999999999999,-1.0,-0.09090909090909094,0.33333333333333326,-1.0,-0.9591836734693877,0.0,1.0,0.75,-1.0,-0.46666666666666656,-1.0,-0.9999999999999999,0.5,1.0,-0.9999999999999999,0.09090909090909105,-0.75,-1,0.1428571428571428,-0.33333333333333326,1.0,0.33333333333333326,0.0,-1,-0.9999999999999999,-1.0,-0.3333333333333499,-1.0,-1.0,0.3333333333333335,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1.0,-1.0,0.5,-1.0,0.5,1.0,-1.0,-0.25,-0.7142857142857142,-0.5,1,0,1,1,1,1,1
1112,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1,1.0,-1.0,1.0,0.0,-0.75,-1.0,0.0,-1.0,-0.9999999999999999,-0.9999999999999999,-0.19999999999999996,-0.33333333333333326,-1.0,-0.75,-1.0,-0.9595959595959596,-0.33333333333333326,-1.0,-1.0,0.1428571428571428,0.3333333333333335,-1.0,1.0,-1.0,0.29032258064516125,-1.0,1.0,0.6666666666666667,-0.9999999999999999,-0.9999999999999999,-1.0,0.3090909090909091,0.33333333333333326,-1.0,-0.9387755102040817,0.5,1.0,0.75,-1.0,-0.33333333333333326,0.5,0.1428571428571428,1.0,1.0,-0.9999999999999999,-1.0,-0.75,-1,0.1428571428571428,0.24242424242424265,-1.0,-0.7777777777777778,0.41666666666675,-1,-0.9999999999999999,-1.0,-0.25,1.0,-1.0,0.3333333333333335,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-0.5,-1.0,-1.0,-0.8351860012188176,0.5,1.0,-0.75,-0.5,-0.9999999999999999,-1.0,0,0,0,0,0,0,0
2247,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0000000000000002,-1,-1.0,-1.0,1.0,0.0,-0.25,-1.0,-1.0,-1.0,-0.9999999999999999,-0.9999999999999999,-1.0,0.3333333333333335,-0.75,0.75,1.0,-0.9797979797979798,-0.9999999999999999,-1.0,-1.0,0.1428571428571428,0.3333333333333335,-1.0,1.0,-1.0,0.41935483870967727,0.8181818181818183,1.0,0.0,-0.9999999999999999,0.1428571428571428,-1.0,0.709090909090909,0.33333333333333326,0.0,-0.9591836734693877,0.5,1.0,0.75,-1.0,0.06666666666666687,0.5,-0.9999999999999999,1.0,1.0,-0.9999999999999999,-0.6363636363636362,-0.75,1,0.1428571428571428,-0.1212121212121211,1.0,-0.7777777777777778,1.0,-1,0.3333333333333335,-1.0,-0.08333333333334991,-1.0,-0.75,1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1.0,-1.0,1.0,-1.0,0.5,1.0,-0.75,-0.5,-0.1428571428571428,-0.25,0,0,0,0,0,0,0
