,CENSDIV,MULT3,W1STATE,W2TOTCL,WWWAGEC1,WWWSEX,WWWAGE,W12SEX,W12EDUC3,W1AGECAT,CENSREGN,W2CIVLIB,W12AGEC1,W2FIPCOM,WWWEDU3,WWWEDU5,W1FIPCOM,IMPHISP,AGE4049M,IMPRACE,W1TRUAM3,W1TRUAM2,AGE5059M,WWWRACE3,WWWMALE,COMPLET3,W12HISP,COMPLET2,WWWBRNUS,RAC3,WWWHISP,W2SECURE,W2MISSCL,WWWBLACK,W12RACE4,W12WHITE,WWWWHITE,MULT2,RACES,USAWT2RC,EDUCAT4,WWWRACE4,W12BLACK,HISWT2RC,WWWHOMLN,AGE65PLM,NEWRACE,W12OTHET,AGE3039,USAWT2CC,RACWT1RV,USAWT1RV,RHWT2RC,RACWT2RC,HISWT1RV,RHWT2CC,USAWT2NC,label,naive,MLP,logisticRegression,decisionTree,randomForest,xgb
2800,0.29032258064516125,1.0,0.8181818181818181,1.0000000000000002,0.33333333333333326,-1,-0.039999999999999813,-1.0,1.0,0.33333333333333326,0.3333333333333335,0.4545454545454546,0.33333333333333326,0.9999999999999999,1.0,1.0,-1.0,0.1428571428571428,-1.0,-1.0,-1.0,-1.0,1.0,-1,1,-1.0,-1.0,-1.0,1.0,-1.0,-1,-0.2727272727272727,-0.8181818181818181,-1,-0.9999999999999999,1.0,1,-1.0,-0.9999999999999999,-1.0,1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.996802884672058,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9982327992892815,-0.9967625403657581,1,0,0,0,1,0,0
2168,0.29032258064516125,1.0,-0.6000000000000001,0.4545454545454546,-1.0,1,-0.84,1.0,-1.0,-1.0,0.3333333333333335,0.09090909090909105,-1.0,0.1428571428571428,0.0,-0.5,-1.0,0.1428571428571428,-1.0,0.0,-1.0,-1.0,-1.0,0,-1,-1.0,-1.0,-1.0,-1.0,0.0,-1,-0.4545454545454545,-0.2727272727272727,1,-0.33333333333333326,-1.0,-1,-1.0,-0.5999999999999999,-1.0,-0.33333333333333326,-0.33333333333333326,1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-0.997604051143297,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9969936922402587,-0.9975872338908582,0,0,0,1,0,0,0
1322,0.29032258064516125,1.0,-0.5636363636363637,1.0000000000000002,0.33333333333333326,1,-0.039999999999999813,1.0,0.0,0.33333333333333326,0.3333333333333335,0.6363636363636365,0.33333333333333326,0.4285714285714285,0.0,0.0,0.9999999999999999,0.1428571428571428,-1.0,-1.0,0.0,0.20000000000000018,1.0,-1,-1,1.0,-1.0,1.0,1.0,-1.0,-1,-0.4545454545454545,-0.8181818181818181,-1,-0.9999999999999999,1.0,1,-1.0,-0.9999999999999999,-0.6151429527855738,0.3333333333333335,-0.9999999999999999,-1.0,-0.615142952785648,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8459489794258901,-0.8115717096919732,-0.5965442580450673,-0.6151429527855897,-0.6151429527857355,-0.5965442580449545,-0.914848529025618,-1.0,0,0,0,1,0,0,0
473,-0.935483870967742,1.0,0.2727272727272727,-1.0,-1.0,-1,-0.8933333333333333,-1.0,-1.0,-1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-0.1428571428571429,0.1428571428571428,-1.0,0.0,0.5,0.6000000000000001,-1.0,0,1,-1.0,-1.0,-1.0,1.0,0.0,-1,-1.0,-1.0,1,-0.33333333333333326,-1.0,-1,-1.0,-0.5999999999999999,-1.0,-0.9999999999999999,-0.33333333333333326,1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-0.9920490665132496,-0.9920490665130787,-1.0,-1.0,-0.9920490665132067,-1.0,-1.0,0,0,0,0,0,0,0
1447,-0.29032258064516125,1.0,-0.3090909090909091,1.0000000000000002,-1.0,1,-0.9199999999999999,1.0,-1.0,-1.0,-0.33333333333333326,0.09090909090909105,-1.0,0.4285714285714285,0.0,-0.5,0.9999999999999999,0.1428571428571428,-1.0,-1.0,-0.5,-0.19999999999999996,-1.0,-1,-1,1.0,-1.0,1.0,1.0,-1.0,-1,0.09090909090909105,-0.8181818181818181,-1,-0.9999999999999999,1.0,1,-1.0,-0.9999999999999999,-0.35466618311838083,-0.33333333333333326,-0.9999999999999999,-1.0,-0.3546661831184943,-1.0,-1.0,-1.0,-1.0,-1.0,-0.7451853153603216,-0.6143651402241949,-0.17429278681999905,-0.3546661831183193,-0.35466618311848475,-0.17429278681996663,-0.859151564578477,-1.0,0,0,0,0,0,0,0
1604,0.9354838709677418,1.0,-0.7454545454545455,1.0000000000000002,0.0,1,-0.30666666666666664,1.0,0.0,0.0,1.0,-0.09090909090909083,0.0,0.4285714285714285,0.0,0.0,-1.0,0.1428571428571428,1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,1.0,-1.0,-1,0.2727272727272727,-0.8181818181818181,-1,-0.9999999999999999,1.0,1,-1.0,-0.9999999999999999,-1.0,0.3333333333333335,-0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8427298875039986,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9130691807854834,-0.8430779035590455,1,0,0,1,0,0,0
1336,0.41935483870967727,1.0,0.709090909090909,-1.0,-0.33333333333333326,-1,-0.6,-1.0,-1.0,-0.33333333333333326,0.3333333333333335,-1.0,-0.33333333333333326,-1.0,0.0,-0.5,0.4285714285714285,0.1428571428571428,-1.0,-1.0,-0.5,-0.19999999999999996,-1.0,-1,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1,-0.9999999999999999,1.0,1,-1.0,-0.9999999999999999,-1.0,-0.33333333333333326,-0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-0.3014096402445411,0.49579604770030006,-1.0,-1.0,0.4957960477002321,-1.0,-1.0,0,0,0,0,0,0,0
642,-0.935483870967742,1.0,0.49090909090909074,0.8181818181818183,-0.33333333333333326,1,-0.5199999999999999,1.0,0.0,-0.33333333333333326,-0.9999999999999999,0.4545454545454546,-0.33333333333333326,0.9999999999999999,0.0,0.0,0.9999999999999999,0.1428571428571428,-1.0,-1.0,0.0,0.20000000000000018,-1.0,-1,-1,-1.0,-1.0,-1.0,1.0,-1.0,-1,-0.4545454545454545,-0.6363636363636362,-1,-0.9999999999999999,1.0,1,-1.0,-0.9999999999999999,-0.5189720596293853,0.3333333333333335,-0.9999999999999999,-1.0,-0.5189720596292271,-1.0,-1.0,-1.0,-1.0,1.0,-0.8077974168201127,-0.7686743072299654,-0.5046939137577086,-0.5189720596293579,-0.5189720596293295,-0.5046939137579564,-0.8937603099165219,-1.0,0,0,0,1,0,0,0
2712,0.29032258064516125,1.0,-0.6363636363636365,1.0000000000000002,0.9999999999999998,1,0.30666666666666687,1.0,0.0,0.9999999999999998,0.3333333333333335,-0.09090909090909083,0.9999999999999998,-0.1428571428571429,0.0,0.0,-1.0,0.1428571428571428,-1.0,0.0,-1.0,-1.0,-1.0,0,-1,-1.0,-1.0,-1.0,1.0,0.0,-1,0.2727272727272727,-0.8181818181818181,1,-0.33333333333333326,-1.0,-1,-1.0,-0.5999999999999999,-1.0,0.3333333333333335,-0.33333333333333326,1.0,-1.0,-1.0,1.0,0.0,-1.0,-1.0,-0.990743292408985,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9883851811850538,-0.9904860779139237,0,0,0,1,1,0,1
1726,-0.29032258064516125,1.0,0.09090909090909083,1.0000000000000002,-0.33333333333333326,1,-0.6533333333333332,1.0,0.0,-0.33333333333333326,-0.33333333333333326,0.09090909090909105,-0.33333333333333326,0.9999999999999999,0.0,0.0,-1.0,0.1428571428571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,1.0,-1.0,-1,0.09090909090909105,-0.8181818181818181,-1,-0.9999999999999999,1.0,1,-1.0,-0.9999999999999999,-1.0,0.3333333333333335,-0.9999999999999999,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-0.8968113666857914,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9429626374314402,-0.8968875929873212,1,0,0,1,0,0,0
1451,0.29032258064516125,1.0,-0.6000000000000001,1.0000000000000002,-1.0,-1,-0.9199999999999999,-1.0,0.0,-1.0,0.3333333333333335,0.4545454545454546,-1.0,0.9999999999999999,0.0,0.0,0.4285714285714285,-0.9999999999999999,-1.0,-1.0,-0.5,-0.6,-1.0,-1,1,-1.0,1.0,-1.0,1.0,-1.0,1,-0.2727272727272727,-0.8181818181818181,-1,0.3333333333333335,-1.0,-1,-1.0,-0.9999999999999999,-0.5217577618952489,0.3333333333333335,0.3333333333333335,-1.0,-0.5368010176428577,1.0,-1.0,-1.0,-1.0,-1.0,-0.7886010710911461,-0.8230585661332535,-0.6211394936155176,-0.49535908136092366,-0.5217577618953708,-0.4827802521397201,-0.7288377979821914,-1.0,0,0,0,1,0,0,0
340,-0.3548387096774195,1.0,-0.4181818181818182,0.2727272727272727,0.33333333333333326,1,0.040000000000000036,1.0,0.0,0.33333333333333326,-0.33333333333333326,0.2727272727272727,0.33333333333333326,-0.1428571428571429,0.0,0.0,-0.1428571428571429,0.1428571428571428,-1.0,0.0,-0.5,-0.19999999999999996,1.0,0,-1,1.0,-1.0,1.0,1.0,0.0,-1,-0.8181818181818181,-0.09090909090909083,1,-0.33333333333333326,-1.0,-1,-1.0,-0.5999999999999999,-0.9800196251114154,0.3333333333333335,-0.33333333333333326,1.0,-0.9800196251114093,-1.0,-1.0,0.0,-1.0,-1.0,-0.9923710372170668,-0.9920873920590908,-0.9920873920589667,-0.9617913052628939,-0.9645435090421938,-0.992087392059186,-0.990427587822275,-1.0,0,0,0,1,0,0,0
220,0.29032258064516125,1.0,-0.6000000000000001,-1.0,-0.33333333333333326,-1,-0.6799999999999999,-1.0,1.0,-0.33333333333333326,0.3333333333333335,-1.0,-0.33333333333333326,-1.0,1.0,1.0,0.9999999999999999,0.1428571428571428,-1.0,-1.0,-0.5,-0.19999999999999996,-1.0,-1,1,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1.0,-1.0,-1,-0.9999999999999999,1.0,1,-1.0,-0.9999999999999999,-1.0,1.0,-0.9999999999999999,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-0.9991703815944696,-0.9982236515080267,-1.0,-1.0,-0.9982236515079468,-1.0,-1.0,0,0,0,0,0,0,0
1232,0.41935483870967727,1.0,-0.23636363636363644,0.09090909090909105,-0.6666666666666666,-1,-0.8133333333333332,-1.0,1.0,-0.6666666666666666,0.3333333333333335,-0.2727272727272727,-0.6666666666666666,-0.1428571428571429,1.0,0.5,-0.1428571428571429,0.1428571428571428,-1.0,-1.0,0.0,0.20000000000000018,-1.0,-1,1,-1.0,-1.0,-1.0,1.0,-1.0,-1,-0.4545454545454545,0.09090909090909105,-1,-0.9999999999999999,1.0,1,-1.0,-0.9999999999999999,-0.9043014397229602,1.0,-0.9999999999999999,-1.0,-0.9043014397229121,-1.0,-1.0,-1.0,-1.0,-1.0,-0.962373688280327,-0.9512570540651961,-0.8956333924961202,-0.9043014397231035,-0.9043014397232231,-0.895633392496177,-0.9792021125317167,-1.0,0,0,0,0,1,0,0
164,0.41935483870967727,1.0,0.709090909090909,-1.0,0.33333333333333326,-1,0.01333333333333342,-1.0,1.0,0.33333333333333326,0.3333333333333335,-1.0,0.33333333333333326,-1.0,1.0,0.5,0.4285714285714285,-0.9999999999999999,-1.0,-1.0,0.5,0.6000000000000001,1.0,-1,1,-1.0,1.0,-1.0,1.0,-1.0,1,-1.0,-1.0,-1,0.3333333333333335,-1.0,-1,-1.0,-0.9999999999999999,-1.0,1.0,0.3333333333333335,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9856532731439072,-0.9692813148235692,-1.0,-1.0,-0.9580629008994072,-1.0,-1.0,0,0,0,1,0,0,0
499,-0.935483870967742,1.0,0.2727272727272727,-1.0,0.0,1,-0.33333333333333326,1.0,1.0,0.0,-0.9999999999999999,-1.0,0.0,-1.0,1.0,0.5,0.4285714285714285,0.1428571428571428,1.0,0.0,-0.5,-0.6,-1.0,0,-1,-1.0,-1.0,-1.0,-1.0,0.0,-1,-1.0,-1.0,1,-0.33333333333333326,-1.0,-1,-1.0,-0.5999999999999999,-1.0,1.0,-0.33333333333333326,1.0,-1.0,1.0,-1.0,0.0,-1.0,-1.0,-1.0,-0.9930787900556016,-0.9930787900556668,-1.0,-1.0,-0.9930787900556793,-1.0,-1.0,0,0,0,1,0,0,0
1256,0.41935483870967727,1.0,0.4181818181818182,1.0000000000000002,0.33333333333333326,-1,-0.1466666666666665,-1.0,1.0,0.33333333333333326,0.3333333333333335,-0.09090909090909083,0.33333333333333326,-0.1428571428571429,1.0,0.5,0.4285714285714285,0.1428571428571428,-1.0,-1.0,-0.5,-0.19999999999999996,1.0,-1,1,-1.0,-1.0,-1.0,1.0,-1.0,-1,0.2727272727272727,-0.8181818181818181,-1,-0.9999999999999999,1.0,1,-1.0,-0.9999999999999999,-0.7000543671804521,1.0,-0.9999999999999999,-1.0,-0.7000543671806876,-1.0,-1.0,-1.0,-1.0,-1.0,-0.882068780901778,-0.8472261889668101,-0.6728863209400496,-0.7000543671804287,-0.7000543671807088,-0.6728863209400611,-0.9348136952121491,-1.0,0,0,0,0,1,0,1
2059,-0.29032258064516125,1.0,0.018181818181818077,1.0000000000000002,0.0,-1,-0.41333333333333333,-1.0,-1.0,0.0,-0.33333333333333326,0.4545454545454546,0.0,-0.1428571428571429,0.0,-0.5,-1.0,0.1428571428571428,1.0,0.0,-1.0,-1.0,-1.0,0,1,-1.0,-1.0,-1.0,1.0,0.0,-1,-0.2727272727272727,-0.8181818181818181,1,-0.33333333333333326,-1.0,-1,-1.0,-0.5999999999999999,-1.0,-0.33333333333333326,-0.33333333333333326,1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-0.8148187078394404,-1.0,-1.0,-1.0,-1.0,-1.0,-0.7676444745364976,-0.8760177009496777,0,0,0,1,0,0,0
1742,-0.29032258064516125,1.0,-0.34545454545454546,1.0000000000000002,-0.33333333333333326,1,-0.5733333333333333,1.0,-1.0,-0.33333333333333326,-0.33333333333333326,0.4545454545454546,-0.33333333333333326,0.4285714285714285,0.0,-0.5,-1.0,0.1428571428571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1.0,-1.0,1.0,1.0,-1.0,-1,-0.2727272727272727,-0.8181818181818181,-1,-0.9999999999999999,1.0,1,-1.0,-0.9999999999999999,-1.0,-0.33333333333333326,-0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-0.9169246345925625,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9540802161530119,-0.9162346251685387,0,0,0,1,0,0,0
1111,-1.0,1.0,-0.20000000000000007,-1.0,-0.33333333333333326,-1,-0.46666666666666656,-1.0,1.0,-0.33333333333333326,-0.9999999999999999,-1.0,-0.33333333333333326,-1.0,1.0,0.5,0.4285714285714285,0.1428571428571428,-1.0,1.0,0.0,0.20000000000000018,-1.0,1,1,-1.0,-1.0,-1.0,1.0,1.0,-1,-1.0,-1.0,-1,1.0,-1.0,-1,-1.0,1.0000000000000004,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-0.9813650739409776,-0.9420361139713486,-1.0,-1.0,-0.942036113971332,-1.0,-1.0,0,0,0,1,0,0,0
1073,-0.29032258064516125,1.0,0.09090909090909083,1.0000000000000002,0.9999999999999998,1,0.3333333333333335,1.0,-1.0,0.9999999999999998,-0.33333333333333326,0.09090909090909105,0.9999999999999998,-0.1428571428571429,0.0,-0.5,-0.1428571428571429,0.1428571428571428,-1.0,-1.0,0.0,0.20000000000000018,-1.0,-1,-1,-1.0,-1.0,-1.0,1.0,-1.0,-1,0.09090909090909105,-0.8181818181818181,-1,-0.9999999999999999,1.0,1,-1.0,-0.9999999999999999,-0.8455916163478009,-0.33333333333333326,-0.9999999999999999,-1.0,-0.845591616347807,-1.0,1.0,-1.0,-1.0,-1.0,-0.9390307426066137,-0.907729528779879,-0.8024338523382691,-0.8455916163476331,-0.8455916163478768,-0.8024338523383877,-0.9662993342601103,-1.0,0,0,0,0,1,0,1
1511,0.9999999999999998,1.0,0.8909090909090909,1.0000000000000002,0.0,-1,-0.2799999999999998,-1.0,0.0,0.0,1.0,0.8181818181818183,0.0,0.9999999999999999,0.0,0.0,-1.0,0.1428571428571428,1.0,-1.0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,1.0,-1.0,-1,-0.6363636363636362,-0.8181818181818181,-1,-0.9999999999999999,1.0,1,-1.0,-0.9999999999999999,-1.0,0.3333333333333335,-0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.32329494147038373,-1.0,-1.0,-1.0,-1.0,-1.0,-0.6259522920726218,-0.31512182565012004,1,0,0,0,0,0,0
1463,0.29032258064516125,1.0,0.3090909090909091,-1.0,0.33333333333333326,1,-0.1466666666666665,1.0,1.0,0.33333333333333326,0.3333333333333335,-1.0,0.33333333333333326,-1.0,1.0,0.5,0.9999999999999999,0.1428571428571428,-1.0,-1.0,-0.5,-0.19999999999999996,1.0,-1,-1,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1.0,-1.0,-1,-0.9999999999999999,1.0,1,-1.0,-0.9999999999999999,-1.0,1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.7791521035169471,-0.5271285867473439,-1.0,-1.0,-0.5271285867473903,-1.0,-1.0,0,0,0,1,0,0,0
2598,0.41935483870967727,1.0,0.709090909090909,1.0000000000000002,0.33333333333333326,-1,0.01333333333333342,-1.0,1.0,0.33333333333333326,0.3333333333333335,-0.2727272727272727,0.33333333333333326,-0.1428571428571429,1.0,1.0,-1.0,0.1428571428571428,-1.0,-1.0,-1.0,-1.0,1.0,-1,1,-1.0,-1.0,-1.0,1.0,-1.0,-1,0.4545454545454546,-0.8181818181818181,-1,-0.9999999999999999,1.0,1,-1.0,-0.9999999999999999,-1.0,1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9932743777702652,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9962824223822567,-0.9931895073368501,1,0,0,0,1,0,1
16,0.41935483870967727,1.0,0.709090909090909,1.0000000000000002,0.9999999999999998,-1,0.52,-1.0,-1.0,0.9999999999999998,0.3333333333333335,0.2727272727272727,0.9999999999999998,0.4285714285714285,-1.0,-1.0,0.4285714285714285,0.1428571428571428,-1.0,0.0,1.0,1.0,-1.0,0,1,-1.0,-1.0,-1.0,1.0,0.0,-1,-0.09090909090909083,-0.8181818181818181,1,-0.33333333333333326,-1.0,-1,-1.0,-0.5999999999999999,-0.9478739332409839,-0.9999999999999999,-0.33333333333333326,1.0,-0.9478739332410775,-1.0,1.0,0.0,-1.0,-1.0,-0.9768643063245416,-0.989678070103006,-0.9896780701031298,-0.9003187385751783,-0.9074988620084414,-0.989678070102976,-0.9709705759247321,-1.0,1,0,0,1,1,0,1
1870,-0.935483870967742,1.0,0.49090909090909074,1.0000000000000002,-0.33333333333333326,1,-0.5733333333333333,1.0,1.0,-0.33333333333333326,-0.9999999999999999,-0.09090909090909083,-0.33333333333333326,0.9999999999999999,1.0,1.0,-1.0,0.1428571428571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,1.0,-1.0,-1,0.2727272727272727,-0.8181818181818181,-1,-0.9999999999999999,1.0,1,-1.0,-0.9999999999999999,-1.0,1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-0.8938979910833578,-1.0,-1.0,-1.0,-1.0,-1.0,-0.941352273429188,-0.8948419591342287,0,0,0,1,1,1,1
593,0.29032258064516125,1.0,-0.5636363636363637,1.0000000000000002,0.0,-1,-0.33333333333333326,-1.0,1.0,0.0,0.3333333333333335,0.4545454545454546,0.0,0.9999999999999999,1.0,0.5,0.9999999999999999,0.1428571428571428,1.0,1.0,0.0,0.20000000000000018,-1.0,1,1,-1.0,-1.0,-1.0,1.0,1.0,-1,-0.2727272727272727,-0.8181818181818181,-1,1.0,-1.0,-1,-1.0,1.0000000000000004,-0.7930662152507935,1.0,1.0,-1.0,-0.7930662152506712,-1.0,-1.0,1.0,1.0,-1.0,-0.9065011164359381,-0.894622782117586,-0.6722244548740768,-0.7930662152508465,-0.8015926639373071,-0.6722244548739632,-0.948318632098222,-1.0,1,0,0,1,1,0,0
489,-0.935483870967742,1.0,0.19999999999999996,-1.0,0.6666666666666667,-1,0.14666666666666672,-1.0,-1.0,0.6666666666666667,-0.9999999999999999,-1.0,0.6666666666666667,-1.0,0.0,-0.5,-0.1428571428571429,0.1428571428571428,-1.0,0.0,0.5,0.6000000000000001,-1.0,0,1,-1.0,-1.0,-1.0,1.0,0.0,-1,-1.0,-1.0,1,-0.33333333333333326,-1.0,-1,-1.0,-0.5999999999999999,-1.0,-0.33333333333333326,-0.33333333333333326,1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-0.9045887981582174,-0.9045887981581362,-1.0,-1.0,-0.9045887981581692,-1.0,-1.0,0,0,0,1,0,0,0
1690,-1.0,1.0,-0.12727272727272732,1.0000000000000002,0.9999999999999998,1,0.3600000000000001,1.0,1.0,0.9999999999999998,-0.9999999999999999,0.8181818181818183,0.9999999999999998,0.9999999999999999,1.0,0.5,-1.0,0.1428571428571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,1.0,-1.0,-1,-0.6363636363636362,-0.8181818181818181,-1,-0.9999999999999999,1.0,1,-1.0,-0.9999999999999999,-1.0,1.0,-0.9999999999999999,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-0.9530177988134313,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9740306586367251,-0.953435789927196,1,0,0,1,1,0,0
1345,0.9999999999999998,-1.0,-0.9636363636363636,1.0000000000000002,-0.6666666666666666,1,-0.7866666666666666,1.0,0.0,-0.6666666666666666,1.0,0.2727272727272727,-0.6666666666666666,0.4285714285714285,0.0,0.0,0.4285714285714285,0.1428571428571428,-1.0,0.0,0.5,0.6000000000000001,-1.0,0,-1,-1.0,-1.0,-1.0,-1.0,0.0,-1,-0.09090909090909083,-0.8181818181818181,1,-0.33333333333333326,-1.0,-1,1.0,-0.5999999999999999,-0.3759145860426464,0.3333333333333335,-0.33333333333333326,1.0,-0.3759145860425509,-1.0,-1.0,0.0,-1.0,-1.0,-0.7509775894218037,-0.23185304268128626,-0.2318530426810531,-0.3759145860426897,0.10748066340473517,-0.23185304268115747,-0.8623532353937369,-1.0,0,0,0,1,0,0,0
808,-0.3548387096774195,1.0,-0.09090909090909094,0.8181818181818183,0.33333333333333326,-1,-0.09333333333333327,-1.0,0.0,0.33333333333333326,-0.33333333333333326,0.2727272727272727,0.33333333333333326,0.1428571428571428,0.0,0.0,-0.1428571428571429,0.1428571428571428,-1.0,-1.0,0.0,0.20000000000000018,1.0,-1,1,-1.0,-1.0,-1.0,1.0,-1.0,-1,-0.2727272727272727,-0.6363636363636362,-1,-0.9999999999999999,1.0,1,-1.0,-0.9999999999999999,-0.5836117081549963,0.3333333333333335,-0.9999999999999999,-1.0,-0.5836117081550773,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8354110214276695,-0.7742705479074216,-0.5166763789758115,-0.5836117081552633,-0.5836117081550184,-0.5166763789760385,-0.9090236885197258,-1.0,1,0,0,0,0,0,0
2044,-0.3548387096774195,1.0,-0.09090909090909094,1.0000000000000002,-0.33333333333333326,-1,-0.43999999999999995,-1.0,0.0,-0.33333333333333326,-0.33333333333333326,0.8181818181818183,-0.33333333333333326,0.4285714285714285,0.0,0.0,-1.0,0.1428571428571428,-1.0,0.0,-1.0,-1.0,-1.0,0,1,-1.0,-1.0,-1.0,1.0,0.0,-1,-0.6363636363636362,-0.8181818181818181,1,-0.33333333333333326,-1.0,-1,-1.0,-0.5999999999999999,-1.0,0.3333333333333335,-0.33333333333333326,1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,-0.9971330450015752,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9964026990665353,-0.9980451359631752,0,0,0,1,0,0,0
1105,0.9354838709677418,1.0,0.23636363636363633,-1.0,0.0,1,-0.22666666666666657,1.0,0.0,0.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.9999999999999999,0.1428571428571428,1.0,-1.0,0.5,0.6000000000000001,-1.0,-1,-1,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1.0,-1.0,-1,-0.9999999999999999,1.0,1,-1.0,-0.9999999999999999,-1.0,0.3333333333333335,-0.9999999999999999,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8394577007272879,-0.6562527189399063,-1.0,-1.0,-0.6562527189397893,-1.0,-1.0,0,0,0,0,0,0,0
2257,0.29032258064516125,1.0,-0.6000000000000001,1.0000000000000002,0.0,-1,-0.3866666666666665,-1.0,1.0,0.0,0.3333333333333335,0.8181818181818183,0.0,0.9999999999999999,1.0,0.5,-1.0,-0.9999999999999999,1.0,-1.0,-1.0,-1.0,-1.0,-1,1,-1.0,1.0,-1.0,1.0,-1.0,1,-0.6363636363636362,-0.8181818181818181,-1,0.3333333333333335,-1.0,-1,-1.0,-0.9999999999999999,-1.0,1.0,0.3333333333333335,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-0.9973674146165568,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9966231728170871,-0.997355966165031,0,0,0,1,1,0,0
1300,0.29032258064516125,1.0,0.3090909090909091,-1.0,0.6666666666666667,1,0.14666666666666672,1.0,-1.0,0.6666666666666667,0.3333333333333335,-1.0,0.6666666666666667,-1.0,0.0,-0.5,0.4285714285714285,0.1428571428571428,-1.0,-1.0,0.0,0.20000000000000018,-1.0,-1,-1,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1.0,-1.0,-1,-0.9999999999999999,1.0,1,-1.0,-0.9999999999999999,-1.0,-0.33333333333333326,-0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5402827758656873,-0.015670346266487778,-1.0,-1.0,-0.01567034626633279,-1.0,-1.0,0,0,0,0,0,0,0
1411,-0.3548387096774195,1.0,0.38181818181818183,1.0000000000000002,0.0,1,-0.2533333333333332,1.0,0.0,0.0,-0.33333333333333326,0.09090909090909105,0.0,-0.1428571428571429,0.0,0.0,0.4285714285714285,0.1428571428571428,1.0,-1.0,1.0,1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,1.0,-1.0,-1,0.09090909090909105,-0.8181818181818181,-1,-0.9999999999999999,1.0,1,-1.0,-0.9999999999999999,-0.5789268020507587,0.3333333333333335,-0.9999999999999999,-1.0,-0.5789268020506599,1.0,-1.0,-1.0,-1.0,-1.0,-0.8322313388466887,-0.7566174312344276,-0.4788781732313848,-0.578926802050491,-0.5789268020507403,-0.4788781732314552,-0.9072661237337023,-1.0,1,0,0,1,0,0,0
